yourlist:M20180328A7434721E10EE6586998A056CCD0537E55CF7ER	Entry
29875	Q3TU98
29875	Q9JKF1
29877	Q9JMG7
29871	Q8K214
29870	Q542Q3
29870	Q8R080
728378	A5A3E0
2541768	P0CH06
2541768	P0CH07
2541764	Q09777
291047	D3ZXW4
2541766	Q9UTM9
2541767	Q92352
2541761	O14267
2541763	Q09776
5362	O75051
1041	Q15517
5361	Q9UIW2
5366	A0A0S2Z490
5366	Q13794
5367	P20382
1045	Q99626
5365	A8K920
5365	Q9ULL4
5368	Q13519
1048	A0A024R0K5
1048	P06731
1048	Q53G30
100158380	A0A1L8F0H5
100158380	Q08AZ1
179742	Q18017
179743	G5EFL9
172297	P91503
172297	Q86NB6
172297	Q86NB7
172297	Q86NB8
172297	Q8MNR5
172291	Q9NHZ6
179747	F5GUC7
179747	Q19553
50864	Q62718
179748	Q19554
179749	Q19555
172298	O01840
64753	A0A024R758
64753	Q96JN2
810675	Q8IIP2
945300	P07014
945303	P0AFG3
174197	Q09487
11051	A0A024R6W2
11051	O43809
11052	Q16630
11054	Q9NZT2
11055	Q9BS86
11056	B3KM65
11056	Q9Y2R4
11059	Q9H0M0
779107	Q7SZB7
17847	Q6ZQ93
140740	Q8VHE0
8659	A0A024RAD8
8659	P30038
8658	O95271
379094	A0A1L8FZ13
379094	P23403
8651	O15524
8651	Q4JHT5
8650	A0A024R681
8650	A0A024R684
8650	A0A024R6C4
8650	A0A024R6F4
8650	P49757
8653	A0A024R9A4
8653	O15523
8655	P63167
8655	Q6FGH9
8654	G5E9C5
8654	O76074
66874	Q8BZR9
66877	P63154
66870	Q3UEI6
66870	Q3UMP4
66870	Q9CY58
83824	M0RDW5
289623	D3ZXS8
110651	B1AXN9
110651	P18654
114571	Q8IVM8
50964	Q9BQB4
856258	P0CX57
856258	P0CX58
2538719	O94716
189840	Q9XWZ5
190894	Q9U310
832971	Q93WU6
832976	A0A178UEF3
832976	Q6NQD5
832975	Q3E8W4
811839	A0A144A431
811839	Q8ILI6
239985	E9Q4N7
829982	Q9SVG0
829980	F4JTL3
829980	Q9SZM3
829981	F4JTL6
829981	Q9XGM8
829981	W8Q2W3
829984	F4JTM2
829984	Q0WQD2
829984	W8Q6G8
830974	A0A178UFK1
830974	Q9FY58
829933	Q56Y32
829933	Q9T065
3446	P01566
834486	Q9LU08
653583	Q6NSJ2
653583	Q96HZ0
834483	A0A178UND9
834483	A0A1P8BHG3
834483	A0A1P8BHG8
834483	Q0WTY4
834482	Q9FI10
256536	Q5VWI1
266692	Q3U893
266692	Q8C166
12503	A2MZG6
12503	P24161
12503	Q3UU54
12501	A6H6M1
12501	P22646
813016	Q8I3R0
12504	P06332
12504	Q3TSV7
813011	Q8I3R5
2026	P09104
2026	Q6FHV6
7434	P41587
7434	X5D7Q6
7434	X5DP12
7436	P98155
7436	Q5VVF5
2027	P13929
7430	P15311
7431	P08670
7431	V9HWE1
7432	P01282
7433	A0A024R2N2
7433	B4DNY6
7433	P32241
855916	Q08926
22073	Q792Z0
14583	P47856
7439	A0A0C4DGE9
7439	A0A0S2Z4M4
7439	A0A0S2Z579
7439	B7Z1N8
7439	B7Z375
7439	O76090
2021	E5KNL5
2021	Q14249
560942	Q1A5L3
2323	B7ZLY4
2323	M0QYM9
2323	P49771
2022	A0A024R878
2022	B7Z6Y5
2022	F5GX88
2022	P17813
2022	Q5T9B9
2022	Q96CG0
2538715	P05733
843412	Q9CAC4
835280	A0A178UM67
835280	Q9FJ87
835281	Q0WUQ1
259217	A0A1B0GTF3
259217	B7Z2M8
259217	O43301
144577	Q96MD2
259215	A0A1L6Z9Z3
259215	Q5SQ64
835288	Q9FJ80
2327	B4E2Q9
2327	Q5JPC7
2327	Q99518
842503	O04574
203076	Q6P047
811628	Q8IM45
829322	A0A178V074
829322	O49397
829322	Q0WRZ4
2876446	A0A1U8QPZ1
2876446	Q5BFK9
100009341	P02586
271981	E9Q1W7
271981	Q8BM85
843417	Q9S764
421932	Q5ZMD1
829329	A0A178VZ89
829329	P51424
829329	Q0WWV8
10868	Q9Y2K6
10869	O94966
830970	A0A1P8BFN5
830970	A0A1P8BFP1
830970	A0A1P8BFP3
830970	A0A1P8BFR8
830970	F4JWD6
830970	Q84VX3
4358	A0A0S2Z3Z9
4358	P39210
397975	Q9YGK9
10861	Q9H2B4
144233	Q7Z5W3
10867	O75954
180497	Q9TZK8
16330	Q8K337
16331	Q9ES52
16332	Q6P549
187835	Q21954
16336	Q5RL10
16337	M4TKR7
16337	P15208
16337	Q3TPM5
63967	Q9HAW4
820132	A0A178VCY7
820132	Q2HIU8
820132	Q9SF29
81520	Q9EPH2
830973	A0A178UC59
830973	P48001
835759	Q9FJV0
835752	A0A1P8BHG0
835752	Q9LVC3
835751	A0A178UKH6
835751	C0Z361
828241	A0A178UVB3
828241	O65421
835755	A0A178UBA7
835755	Q9LVC0
836016	Q9FIL3
856548	P06773
851616	P41815
312694	P69682
133121	Q6UWR7
69617	Q8K411
810242	A0A143ZWL7
810242	Q7KQL5
810244	Q8IJV6
810249	Q8IJV1
11001	O14975
1861	B3KPA1
1861	O14656
11000	Q5K4L6
11000	X6R3N0
1869	Q01094
1869	Q9BSD8
1466488	Q3E805
408050	J3KN36
408050	P69849
408050	Q1LZN2
3636226	Q5AL03
11005	Q9NQ38
19255	Q06180
266825	O44757
3636228	Q5AL00
57171	A0A024R8B5
57171	Q86YN1
11737	D3Z7M9
11737	O35381
816177	A0A178VMW0
816177	Q9SLE2
43628	Q9VA61
57176	A0A1U9X9B3
57176	B4DG77
57176	B4E0K6
57176	Q5ST30
57179	A0A024R7Q7
57179	A0A087WT18
57179	Q96A73
57178	A0A024QZN6
57178	A0JLS3
57178	Q9ULJ6
39999	A0A0S0WIG6
39999	E3CTP0
39999	M9NED3
39999	P13055
39999	P17671
39999	P17672
43620	Q9VA69
43621	Q9VA67
43622	Q9VA66
443795	Q6DKM3
190707	Q9XW83
443792	Q6GR01
190704	Q9XW70
388561	Q6IQ01
388561	Q86XN6
68058	Q9CXF7
17060	Q9QUN3
52615	E9PW15
52615	Q80U70
269378	P50247
269378	Q3TF14
269378	Q5M9P0
837871	A0A178W5A9
837871	F4HP23
837871	Q500V6
68051	P61971
13617	Q61614
68053	Q0KL01
116068	A8K613
116068	Q7Z3D4
56033	Q9HBU1
854656	P32354
113655	Q96ES6
14151	Q4QRK2
14151	Q544X6
54619	Q5T5M9
54612	A0A0R4J001
54612	Q9WU66
3636464	Q5AK10
54617	A0A024R9R7
54617	Q9ULG1
54616	Q6P1H4
824246	Q9S841
824247	A0A178VJW8
824247	Q9SVL6
186044	Q20628
824242	Q9SVM0
824240	A0A178V5S7
824240	Q9S7G2
824240	W8QNK5
824241	Q8L3R2
947447	P17802
170062	Q8NA70
260026	A4UVJ7
2539138	Q7Z9I4
80306	Q9H204
851823	P36519
80304	Q9H6R7
851821	Q03776
80303	Q8WYH2
80303	Q9BUP0
851824	P41810
851825	Q03780
281209	P00435
851829	P22580
80308	Q8NFF5
80309	Q2M3C7
3355171	P83088
56809	Q3UYV4
56809	Q9JL60
1466482	Q3E735
850443	P25649
850442	P25648
850441	P25646
850440	P25644
850447	P25651
850445	P16649
2542258	O13794
850449	P37263
77125	Q8BVZ5
57823	B4DVL7
57823	B4DW98
57823	Q9NQ25
57822	Q8TE85
57821	B2R917
57821	Q5TID7
57820	Q9NPC3
57827	A0A1U9X7F2
57827	O95873
57827	Q9UMP7
57826	A0A087X2C3
57826	Q9Y3L5
2539136	O94474
23460	Q8N139
57828	B8ZZI7
57828	Q32MQ2
57828	Q6ZRH7
14745	P61793
14745	Q544V2
67286	Q9DAI2
840217	A0A178WLH1
840217	A0A1P8ANQ6
840217	Q93ZW4
852045	Q04081
840211	A0A178W8D1
840211	P49209
381801	B7ZNL9
381801	F8VQE6
852047	Q04082
840219	A0A178WFL6
840219	Q9C881
30827	Q9P0U4
30820	A0A0C4DFQ7
30820	Q9NZI2
675	P51587
676	Q58F21
677	A0A024R658
677	B3KNA8
677	Q07352
670	A0A024QZY0
670	Q49AI2
670	Q86W56
670	Q86WA6
672	A0A024R1V0
672	P38398
673	P15056
114960	A0A024R769
114960	Q96PP4
29687	P31721
29681	O35796
90835	A1A4V9
90835	H3BTQ9
330502	Q6P9Y7
330502	S4R1G9
4643	Q12965
4643	Q4KMR3
114509	E9PTH2
114509	F1LMJ2
288105	D4A1U1
4640	B2R643
4640	Q9UBC5
79459	A6ZI47
833523	A0A1P8BBL9
833523	F4JZW1
374065	Q8AYS8
79456	A0A0R4J0J3
79456	Q75NR7
180730	G5EGG4
180730	L8E7Y1
606498	F1QB54
606498	Q499B6
107375	Q8CFJ7
67864	Q8C407
67863	Q5SX53
67863	Q9CR62
851310	Q12468
851311	P33327
851312	Q12310
851313	Q07623
851314	Q02774
851929	P28795
851317	P32837
851318	Q12046
851319	P32495
180077	O45367
5354	A0A0S2Z4D4
5354	A8K9L3
5354	B4DI30
5354	P60201
180072	Q27894
23172	Q15018
1525	P78310
23170	A0A024R4U3
23170	Q14166
1527	O15482
23176	A6NFQ9
23176	B7ZVZ1
23176	Q92599
23177	Q76N32
23174	Q8WYQ9
1523	P39880
1523	Q13948
1523	Q3LIA3
188683	Q22630
830311	A0A1P8BFE9
830311	Q0WTB8
23178	B7Z7R6
23178	B7Z7V7
23178	Q96RG2
23179	B7Z2W5
23179	B7Z915
23179	B7ZB61
23179	Q9NZL6
1528	P00167
447441	Q642S3
37800	A0A0B4LGD3
37800	A0A0B4LHE0
37800	Q8MKK5
37800	Q8MLQ5
37800	Q9W1G5
37800	Q9W1G6
22225	P56399
22225	Q3U4W8
37289	Q7JR83
100767755	G3H9F5
22221	Q811S7
22223	Q9R0P9
22222	O70481
309901	Q6AYN4
63929	A0A087X0Z2
63929	Q9NQH7
812876	Q8I427
228980	E9QAP7
73683	G9M4M8
73683	Q6KAU8
5740853	Q7KA43
24688	F1M7P4
24688	Q496Z5
24684	P05710
24684	Q58DZ7
24686	P13852
24681	P63319
24680	F1LS98
11774	Q3TQ07
11774	Q3UPG0
11774	Q9Z1T1
844015	F4I420
93210	A8K0P7
93210	J3QKU0
93210	Q96FM1
72486	G3X8V5
72486	Q8K2Y0
54069	Q9NYP9
844010	A0A178WE50
844010	Q6NPF9
844013	A0A178WFJ3
844013	Q9SRD4
844018	Q9SRD0
852751	P53012
852750	P38633
852753	P53129
852752	P53128
852755	P32505
852754	P25443
852757	P53131
852756	P53130
852758	P27697
723994	Q1A5L2
844355	A0A1P8AWL0
844355	Q8GW57
816186	A0A178VPY1
816186	Q9ZVX8
38900	Q9VSD7
856041	Q02770
114034	Q96GM8
856042	Q02776
856045	Q02783
856044	P54115
856047	A0A0B7P3V8
856049	Q02785
856048	Q02784
31887	A8JUM2
31887	A8JUM5
31887	M9NGX0
31887	M9PH36
31887	Q9W345
31887	X2JE99
31887	X2JJ56
35507	A0A0B4LEQ0
35507	Q8MT58
31881	Q9W351
35501	Q7K126
31883	Q27J10
31883	Q9W349
35503	A1Z6G9
23797	Q8C6X4
23797	Q9WUA6
23792	Q9R1V7
23790	Q499X7
23790	Q9WUM4
33906	Q9VMD0
812168	Q8IKL8
33907	Q9VMC9
33907	X2J8X6
27086	A0A0B4J2F3
27086	Q548T7
27086	Q8N2P0
27086	Q8TEA2
27086	Q9H334
51738	Q9UBU3
27085	Q96DY7
181309	O17645
27081	A2AIE7
27081	G3X904
27081	Q3UQ14
181307	O17641
51735	B2RTU6
51735	Q8TEU7
5153	A0A024RB59
5153	B3KX78
5153	B4DK72
5153	Q01064
5153	Q7Z364
27089	O14949
183817	Q18859
3885780	C6KSQ8
2543273	Q9US52
56702	P43276
56705	E9Q5D6
56705	P69566
56704	Q7Z682
56704	Q86VR1
56704	Q9HDC5
56707	Q99K53
56707	Q9R164
186828	Q21069
175730	G5EBT5
25798	F5GXW6
25798	O95415
25799	A0A024R4R8
25799	O75467
25796	A0A0K0K1K7
25796	O95336
830914	Q8LPQ1
25790	Q9UL16
25791	B4DDI2
25791	Q8N5V2
25792	A0A024R885
25792	B4E0A3
25792	B7Z3U7
25792	F5H2X7
25792	Q9BTG3
25792	Q9ULV3
25793	Q9Y3I1
15211	P29416
140744	Q8AY63
114	A0A0K0K1K3
114	P40145
114	Q4F7X0
12286	E9Q1R5
12286	P97445
12286	Q3UHA5
12286	Q3UHN4
12286	Q8R5M6
12286	Q8R5M7
27338	Q16763
27339	Q9UMS4
32569	Q8IR23
27335	K7EK53
27335	K7ERF1
27335	Q9UBQ5
27335	U3LUI4
27336	O43719
27330	Q9UK32
20306	A9Z1Z1
20306	Q03366
27332	A8K583
27332	Q14966
27333	F8W785
27333	O00461
113	B3KSJ0
113	F5H4D1
113	P51828
113	Q86YI0
832228	A0A178URR1
832228	Q94AD8
309010	G3V8Q8
36089	A1Z877
74365	Q9D4H7
836086	A0A1P8BAD8
836086	C0LGW2
853408	P43638
853409	P14907
853406	P32806
853407	P47053
853405	P47052
36084	A0A0B4K6W0
36084	A0A0B4K7L3
36084	A0A0B4K7W2
36084	A0A0B4KEH7
36084	A0A0B4KEJ6
36084	A1Z866
36084	A1Z867
36084	A1Z869
36084	A1Z870
36084	A1Z871
36084	A1Z872
36084	B7YZD8
36084	B7YZD9
36084	B7YZE0
36084	D3DMM3
36084	Q7JR75
36084	Q7K1M7
36084	Q86P80
36084	Q966U7
36084	Q966V0
853400	P47050
853401	P47051
839891	Q9C6Z3
68135	Q5M9L0
68135	Q91WK2
321505	A0A0R4I9F7
321505	Q8JIR0
854759	P40525
854758	P41277
854753	P40188
854750	P40519
854757	P40524
854756	P40523
854755	P40522
3635195	Q5ANH5
855808	P53757
855809	P53631
850838	Q12455
850839	P43321
850832	Q02983
850833	P09368
850830	P42900
855803	P53752
855804	P53753
850837	Q12530
855806	P53755
850835	Q12429
362969	Q5PPI9
2543009	P87216
2543008	Q10446
812988	Q8I3T5
812989	Q8I3T4
1441	Q99062
812984	Q8I3T9
2543001	Q9UTR4
2543000	O13687
362965	F1MAA5
812982	Q8I3U1
2543004	Q10436
33103	M9PFD0
33103	M9PHQ1
33103	Q9VRG4
9990	A0A024R9I5
9990	A0A024R9K8
9990	Q6NSI7
9990	Q9UHW9
33107	Q9VRG7
33107	X2JCV6
33107	X2JEK6
33104	Q9VRG5
33105	O18413
33108	Q9VRG8
162967	A2RRD8
84168	Q53FL1
84168	Q96EC6
84168	Q9H6X2
84166	Q6MZW3
84166	Q86WI3
84166	Q9H6Y0
84167	M0R2B3
84167	Q9H6X5
84164	A0A024R1E1
84164	A0A024R1F9
84164	Q9H1I8
84163	Q86UP8
854035	Q12322
7289	B7Z1E7
7289	O75386
133383	Q8NE22
810722	Q8IIJ8
810721	A0A144A2G5
810721	Q8IIJ9
180896	Q17993
180897	Q17994
180897	Q8MQD9
180895	B0M0L8
180895	H2KYS1
317762	A6NKD9
820936	A0A178VCB7
820936	Q9LRZ0
820937	A0A178VI73
820937	A0A178VJW0
820937	A0A1I9LQ87
820937	Q93Y39
3557	A0A024R528
3557	P18510
3556	A8K6K4
3556	Q9NPH3
3554	B8ZZW4
3554	P14778
182029	O76665
3552	P01583
3551	O14920
3550	Q13123
3550	Q95HA6
3550	Q9UK43
373805	Q7ZXP1
313474	Q5JC29
433771	Q7TNS2
66795	A0A0R4J029
66795	Q8R1P4
3559	P01589
3559	Q5W005
182022	P34266
41479	A0A0B4KGW7
41479	A0A0B4KH76
41479	Q9VGC3
138009	Q8NA75
41475	Q9VGC7
41474	Q02910
41473	Q9VGD0
41472	A0A0B4K6G0
41472	Q9VGD1
41470	Q9VGD2
41470	Q9VGD3
196500	Q8IYJ0
494733	Q63ZU4
40708	Q8I725
40709	Q8MSU4
717	A0A0G2JL69
717	B4DQI1
717	B4DV48
717	P06681
717	Q53HP3
717	Q5JP69
717	Q8N6L6
716	F8WCZ6
716	P09871
715	B4DPQ0
715	P00736
714	A0A024RAA7
714	P02747
40702	Q9VNG7
712	A0A024RAG6
712	P02745
40700	Q7KTS2
710	E9KL26
710	P05155
826918	A0A1P8B748
826918	A0A1P8B752
826918	A0A1P8B764
826918	F4JS76
826918	Q56XP9
177545	O44131
38680	Q9VRS4
474354	Q8N456
38682	Q9VRS6
38683	Q9VRS7
38684	Q9VRS8
38685	Q9VRS9
38688	Q9VRT2
837023	A0A178WIV4
837023	P28188
820016	P35134
824793	A0A178VK87
824793	Q9LYL6
172905	A5Z2T7
172905	Q23316
172907	Q27535
820014	Q9C9Y9
172901	Q23312
70999	Q8VE10
856863	P40078
856862	P39940
856861	P40077
856860	P39962
856867	P39959
856866	P38990
856865	P40080
856864	P40079
814111	Q8IE69
814110	Q8IE71
856869	P32634
856868	P39939
814117	Q8IE57
814116	Q8IE62
33818	Q9VML5
33819	Q9VML2
826476	A0A178UUC5
826476	Q9ZPE4
33814	Q9VML8
18073	P10493
33817	P10333
33810	Q9VMM2
33810	X2J9G3
18074	O88322
18074	Q3TPN0
18074	Q8C6Z2
18074	Q8R5G0
33812	M9PC39
33812	Q9VML9
33812	R4GRV6
20532	Q91WV7
398205	Q0IH85
398201	A0A1L8HPG6
398201	Q9DDY9
398203	B7ZR20
398203	Q9DE33
831895	A0A178UAE8
831895	Q9SDW0
828831	A0A178V3G6
828831	O81826
828831	Q0WRA6
31419	Q9W4G1
828835	A0A178UTV5
828835	A0A178UVC5
828835	A0A1P8B765
828835	A0A1P8B767
828835	Q6NQE2
226830	Q8R5A0
226830	Q9D177
67276	A0A0R4J0C8
67276	Q7TMF2
67276	Q8BV98
828836	O81831
31410	Q0IGQ2
31411	Q9W4G9
31416	Q9W4G4
819200	A0A1P8AZL8
819200	Q683D5
31414	M9PDT1
31414	M9PJ39
31414	Q8IRS2
31414	Q9W4G6
31415	Q9W4G5
823773	Q8GYH9
5778	A0A024R9A7
5778	B4DZD9
5778	P35236
830739	A0A178UMM8
830739	A0A1P8BDN6
830739	Q8LBP6
823777	A0A178VF54
823777	P59259
823777	Q6NR90
5771	A8K3N4
5771	D3DUJ3
5771	K7EQG9
5771	P17706
5771	Q59F91
5770	A8K3M3
5770	B4DSN5
5770	P18031
830731	A0A178UID5
830731	Q93W54
830730	A0A178UQG9
830730	Q9FTA2
5775	A0A024RAE8
5775	P29074
5774	B7Z3V3
5774	B7Z9V1
5774	B7ZA03
5774	P26045
5774	Q8N4S3
5777	P29350
5777	Q53XS4
492311	A0A158RFU4
492311	A6NJ69
183040	Q18318
819204	A0A178VYL1
819204	A8MRW1
819204	B9DFR9
819204	D9IX99
819204	Q06611
285555	Q8N412
155006	A2RRL7
341019	B6ZDN3
341019	P59894
2542484	O13858
812615	O96124
812616	Q9TY99
842741	A0A178WA50
842741	Q93VR9
314904	Q6P720
25745,100911597	G3V6P7
812618	Q8I669
1522	Q9UBR2
109624	E9QA16
109624	Q3TUS1
109624	Q8VCQ8
109620	E9PZW0
109620	E9Q557
40475	Q9VNT5
15248	Q9R1Y5
15248	Z4YJP0
360619	D3ZA32
67163	Q0VBU4
67163	Q9D024
15242	P43120
15245	Q7TN16
35975	A0A0B4LFY4
35975	I0E2I5
35975	P28465
35974	A0A0B4LF06
35974	A0A0B4LF15
35974	A1Z7V0
35974	B7YZS4
35974	B7YZU4
35974	B7YZU5
35974	E1JH18
171766	P91913
35971	A0A0B4K730
35971	E0R983
35971	E2QC90
35971	Q7JUY7
35970	A0A0B4K7V5
35970	A0A0B4KFG2
35970	A8DY78
35970	P91622
171762	Q9BKU9
819908	A0A178V8N0
819908	Q9SFV0
39221	A0A1B2AL76
39221	Q9VTC4
39220	Q9VTC3
3643655	A0A1D8PKB4
39225	Q9VTC8
39224	Q9VTC7
39227	Q9VTD2
16533	Q5SQK1
16533	Q8CAE3
238988	Q3UHT7
238988	Q6PH08
16531	A0A087WQ41
16531	A0A087WQN5
16531	A0A087WRS4
16531	A0A286YD35
16531	A0A286YDM6
16531	Q08460
16531	Q3UXG3
16536	A0A0G2JFQ2
16536	B7ZBV4
16536	B7ZBV5
16536	B7ZBV6
16536	B7ZBV7
16536	B7ZBV8
16536	B7ZBV9
16536	B7ZBW1
16536	B7ZBW2
16536	Q3UY10
16536	Q9Z351
12622	A2ADM9
12622	O55233
835519	C4NZX2
835519	Q9FL69
844046	A0A178W8W8
844046	A0A1P8AVV0
844046	Q9SQH6
200844	C9J3M8
200844	Q6ZVT6
200845	Q8NC69
173695	Q9N4U2
835514	A0A1P8BB63
835514	Q9XGM2
835515	A0A178USW4
835515	Q9S7M0
173690	P91050
822420	A0A1I9LMZ1
822420	Q9LII8
184406	O45351
653404	Q3SYB3
839610	Q93ZH1
84944	A0A140VJP0
84944	E9JVC4
84944	Q96JY0
822429	A0A178VL75
822429	Q94JU2
831462	A0A178UKR5
831462	P42645
831463	A0A178UR08
831463	Q9LFR9
831464	A0A178UF36
831464	Q8L7N0
84941	Q96JZ2
839619	A0A178W3R8
839619	Q9FZK5
839618	Q94F23
180535	Q19162
180534	Q22494
69459	Q91W67
74470	Q9D3R3
180532	H2KZM4
180532	Q7Z1Q1
180539	P91443
228790	P59598
228790	Q24JP2
305021	Q6AY30
829045	A0A1P8B625
829045	Q9M0F7
829043	A0A178UYE2
829043	Q9M0F9
829040	Q9M0G2
12190	P97929
815978	A0A178VSX2
815978	Q3EC03
815978	Q9C5S0
12192	P23950
12192	Q543H2
813569	C0H571
829048	Q9M0F4
821211	A0A178VJ81
821211	Q0WU50
821211	Q9GCB9
821216	A0A178VCP4
821216	Q9SRI1
821217	A0A178VIU8
821217	A0A1I9LSD1
821217	A0A1I9LSD2
821217	A0A1I9LSD3
821217	A0A1I9LSD4
821217	A0A1I9LSD6
821217	A0A1I9LSD7
821217	A0A1I9LSD8
821217	A0A1I9LSD9
821217	Q9SGA0
821214	A0A178VEW3
821214	Q96286
1310	Q14993
80349	H0YL19
80349	Q9GZS3
4504	A0A024R6R7
4504	P25713
43428	A0A0B4LI13
43428	P13678
43428	Q4QQA3
43426	Q9V3D6
43427	F3YDP8
43427	Q9VAQ7
43424	Q9VAQ9
43425	Q9VAQ8
43423	Q9VAR0
812873	Q8I425
259240	Q8NEX5
852416	P32605
852417	P07253
852414	P33315
856195,852415	P02994
852412	P07702
815972	Q944Q6
852410	P14922
852411	P31244
76938	Q8JZX4
818284	A0A1P8AZ83
818284	Q9ZQC5
23760	P48739
41868	Q9VF80
818280	A0A178VQX6
818280	P35510
852418	P38088
852419	P36531
244585	Q8CG73
15357	Q01237
15357	Q8BV96
5716082	A8IIP9
172129	Q9GYJ3
90506	Q96FV0
172127	G5EF37
5716089	A8II42
172123	G8JY65
172123	Q10665
172122	Q8I7G4
396534	P38024
396536	P08250
15354	O54879
15354	Q544R9
396530	P09572
833914	B3H5Q0
833914	P92996
396533	P00508
15353	Q3U1L0
15353	Q3U1Z7
15353	Q9Z104
396538	A0A1L1RLW7
396539	P18359
54458	A0A024RB45
54458	Q9NZ81
29364	A0A0G2JTH4
29364	P97829
54453	A1A4T0
54453	Q8WYP3
54451	A0A1Y7VLY3
54451	Q3UDS1
54451	Q9QXK7
22758	Q6ZQB8
22758	Q8C6D3
22758	Q9Z1D7
54457	Q5H9L4
3355139	A0A0B4KEC2
3355139	A0A0B4KEH8
3355139	Q5LJQ4
3355139	Q9W5H8
54455	A0A024QZB0
54455	Q6P3S6
54454	B3KWS5
54454	Q9ULI0
824484	F4J9A0
824485	Q56XU8
824485	Q9SCP2
2541676	O13964
3355138	Q5LJP9
20779	F8WI90
20779	P05480
81890	Q71RF8
81890	Q9BXR0
81892	A0A087WUN7
81892	Q9GZT3
32200	Q9VYM3
51458	Q9UBD6
816223	Q9SIJ0
824489	Q9SCN8
20773	P97363
20773	Q542D6
5008148	A8MRG8
5008148	B6EUC5
828794	Q8H104
819881	F4JD78
819881	Q9M903
819883	A0A178V8Q3
819883	Q8GUG7
828791	A0A178V333
828791	P55852
828792	Q8RWE8
819887	A0A1I9LNA9
819887	Q9M8Z7
819887	W8PUV4
819889	Q39214
323865	F1Q7H6
828798	Q8H107
828799	Q9M0J8
446315	Q6DJI0
128646	Q9H106
816188	A0A1P8AXY0
816188	Q9ZVX6
100038028	A0P8Z4
182	P78504
182	Q99740
29366	G3V7Z4
29366	P07092
837929	A0A178W5M8
837929	Q9LMX9
837924	A0A1P8ANY2
837924	A0A1P8ANZ2
837924	A0A1P8ANZ4
837924	A0A1P8ANZ6
837924	Q9LMY5
837921	A0A178WP44
837921	Q9LMY8
3355136	A0A0B4KF23
3355136	E1JGX3
3355136	Q7PLI2
175698	Q19691
379822	Q7ZY48
175695	Q8MQ25
175696	Q20778
175697	H2KZU6
175697	Q5DX48
126792	Q96L58
175691	Q20780
175691	Q8IG19
304859	D4A9D6
7257	A0A024R3V8
7257	Q99598
7251	Q99816
7252	P01222
7253	A0A0A0MTJ0
7253	P16473
7258	A4FUW6
7258	Q01534
7259	Q9H0U9
10555	A0A024R8F9
10555	A0A024R8I7
10555	O15120
816224	Q9SII9
10553	Q9BUP3
41136	D3DMW7
41136	Q24192
41137	Q9VHC8
41134	A0A0B4KFG7
41134	A0A0B4KFL1
41134	Q9VHD1
41135	Q9VHD0
41132	Q9VHD3
41133	Q9VHD2
2543572	Q09830
841709	Q9C942
550631	A8MUK5
550631	Q569K6
41138	A0A0B4K6Z1
41138	Q9VHC7
41139	Q27411
390637	A0A024RC68
390637	Q6ZNW5
2540609	P0CT62
2540609	P0CT63
2540604	Q9P804
2540605	Q9P7L4
2540606	Q01682
2540607	O94465
2540600	Q09329
2540601	O13339
2540602	O60163
29448	P09527
178311	G5EGG0
178311	Q2EEM5
178316	A0A061ACS9
178316	G5EBE2
178316	G5EBY2
178316	G5EE94
178316	K8ESB8
178316	K8ESI6
178316	K8F7X2
824957	A0A178VJU5
824957	Q9M2R0
29441	P00388
539235	N0E640
539235	P67868
29445	P10888
176923	Q9N366
176922	Q8MXS6
176922	Q9N368
14924	A0A0N4SUZ0
14924	A0A0N4SWH0
14924	A0A0R4J0S6
14924	E9PZ12
14924	Q3TQ86
14924	Q4H4B4
14924	Q4H4B5
14924	Q6RHR9
14924	Q8CCP7
176927	Q9N359
176925	Q9N362
179956	Q21636
8754	Q13443
179959	O17695
178764	Q9GYT4
8751	Q13444
394394	Q9W799
123775	Q6P387
2538820	O74526
221264	Q5TCS8
493860	Q6ZRK6
493861	A0A140VJI9
493861	Q8N140
426516	Q5ZIQ3
117365	Q9W074
493869	B4DPY0
493869	E7ETY7
493869	J3KNB5
493869	Q8TED1
129685	Q7Z7C8
83500	Q9R1U7
388536	B4DMI3
388536	Q6PG37
829829	A0A178V0C7
829829	A0A1P8B665
829829	A0A1P8B667
829829	F4JQH3
9878	O94842
9879	A0A0C4DG89
9879	Q7L014
829821	A0A178V2Z3
829821	Q9M065
9877	O75152
9874	Q9UKI8
9875	O60287
829825	Q6NLY8
9873	O94868
9870	O15033
9871	A8K6V0
9871	O94855
11155	A0A0S2Z501
11155	A0A0S2Z530
11155	O75112
11155	V5T7C5
11154	Q9Y587
11157	P62312
11156	O75365
11151	A0A024R611
11151	P31146
11153	A0A024RBM8
11153	Q9BVA6
11152	A0A024QYX1
11152	Q9Y484
11159	B7ZBD5
11159	Q2TAB6
11159	Q6IC14
11159	Q9UBK7
11158	A0A0S2SW46
11158	Q9UNT1
32556	M9NF82
32556	P83094
32556	Q7KUZ1
57150	Q96KF7
57150	V9GYF9
32557	Q9VXL5
79689	Q687X5
3361410	Q09854
8824	A0A024R6X1
8824	O00748
813087	Q8I3J3
55731	A0A024QZ60
55731	B3KQ88
55731	B3KTH5
55731	B4DRX9
55731	Q8WU58
176278	P32742
176278	Q5FC85
2541265	Q9HFE8
2541266	Q9HFE7
2541260	Q9USP8
2541263	O13644
55732	A0A024R922
55732	A0A1B0GUP7
